Name;DataMode;PayloadSize;NSta;NGroup;NRawSlotNum;BeaconInterval;NumOfRpsElements;ContentionPerRAWSlot;TrafficString;EDCAQueueLength;TotalNumberOfDrops;NumberOfMACTxMissedACK;NumberOfTransmissions;NumberOfDroppedPackets;AveragePacketSentReceiveTime;PacketLoss;Latency;GoodputKbit;time;EnergyRxIdle;EnergyTx
test;MCS2_8;1500;79;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/80sta_sim.txt;6.46835443037975,2.5,8,9,0,10;44.7088607594937,1.5,34,79.5,0,160;398.253164556962,280,458,483.5,91,560;535.037974683544,444.5,579,621,221,695;51.0506329113924,5.5,42,88.5,-4,170;2166.22971562025,1338.4765205,2266.428571,2759.87967,192.679688,5565.142857;23.643045835443,4.536343,23.204422,41.1065255,-2.721092,62.500000;2490.40506329114,1077.5,2759,3584.5,2,6475;26.6604487594937,22.95747,25.814838,30.248684,15.173607,51.038496;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;136.701763253165,101.1003825,151.888751,162.7298185,80.563932,168.337861;7.19267605063291,5.95584,7.796736,8.35848,2.950848,9.366912
test;MCS2_8;1500;79;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/80sta_sim.txt;6.72151898734177,5,8,9,0,10;45.9240506329114,3,31,82.5,0,168;400.911392405063,286.5,450,477,115,548;536.278481012658,434.5,580,614.5,278,687;51.9493670886076,9,36,90,-1,179;2223.91085218987,1625.719151,2328.376812,2932.4819915,192.472050,4515.908046;23.5258588481013,5.990181,21.678322,40.4264945,-0.729927,63.475178;2502.73417721519,1965,2823,3285.5,29,4717;26.4912906835443,22.855036,26.20448,29.8494645,17.141277,42.163600;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;139.323864417722,114.4937015,152.111475,163.6789685,93.544518,170.621031;7.21066693670886,5.847552,7.810272,8.277264,3.722400,9.231552
test;MCS2_8;1500;79;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/80sta_sim.txt;6.43037974683544,3.5,8,9,0,10;42.0886075949367,2.5,34,61.5,0,163;404.291139240506,279,455,484,93,579;543.582278481013,468,580,624.5,227,736;48.126582278481,8,41,70.5,-3,172;2189.81470796202,1360.696292,2389.514925,2997.2741785,160.216216,4217.224490;22.9157241518987,5.6072655,21.800949,38.9441585,-3.260872,58.606556;2418.32911392405,1334,2689,3363.5,1,5391;27.2309213417722,21.961506,25.605344,29.643109,16.741955,57.316577;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;134.986341126582,110.3058045,143.990631,162.2033045,86.971659,168.631598;7.31192992405064,6.287472,7.7904,8.412624,3.032064,9.908352
