Name;DataMode;PayloadSize;NSta;NGroup;NRawSlotNum;BeaconInterval;NumOfRpsElements;ContentionPerRAWSlot;TrafficString;EDCAQueueLength;TotalNumberOfDrops;NumberOfMACTxMissedACK;NumberOfTransmissions;NumberOfDroppedPackets;AveragePacketSentReceiveTime;PacketLoss;Latency;GoodputKbit;time;EnergyRxIdle;EnergyTx
test;MCS2_8;1500;199;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/200sta_sim.txt;5.25628140703518,1,6,9,0,10;9.65829145728643,0,5,17.5,0,45;272.592964824121,225,304,326.5,47,376;308.291457286432,277,334,358,74,429;15.3065326633166,1,13,27,-9,54;6194.02824910553,1463.0710505,6861.114286,9397.330261,152.446429,18657.300000;27.9986871105528,4.632927,28.260872,49.647888,-16.071426,80.597015;7503.64824120603,799.5,7883,12741.5,1,21987;6.79005035175879,4.9037015,6.404835,7.9059685,2.601964,14.210728;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;144.002145070352,135.7626435,143.479115,153.2391645,116.594345,175.373835;4.11865326633166,3.708864,4.46688,4.80528,0.961056,5.766336
test;MCS2_8;1500;199;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/200sta_sim.txt;5.96482412060301,1,8,9,0,10;7.31658291457286,0,2,14,0,42;230.713567839196,205.5,256,277,26,343;268.276381909548,243,291,312.5,53,399;13.3718592964824,1,10,24,-2,52;3618.38635094472,1403.402387,3974.116279,5294.681363,109.240000,8865.625000;24.3374739899497,3.300865,22.033897,42.9255715,-4.545456,65.822784;8157.08542713568,1001,8570,12828.5,1,26747;7.17397371356784,5.418296,6.82304,8.428461,2.608809,14.448790;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;151.22131779397,139.459878,151.618508,162.063754,125.837293,183.274420;3.57605692462311,3.235104,3.898368,4.182624,0.649728,5.346720
test;MCS2_8;1500;199;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/200sta_sim.txt;4.5929648241206,0,5,9,0,10;6.66834170854271,0,0,11,0,51;243.492462311558,203.5,272,293.5,38,364;282.814070351759,247.5,311,332,61,413;11.6130653266332,1,7,20.5,-2,61;4479.39125761809,1483.287194,4312.236842,7125.0543365,113.735849,12219.785714;20.7461257336684,1.9803925,14.893616,38.9285715,-5.714287,73.493973;6426.86432160804,466,4630,11338,1,24452;7.52809630150753,5.604082,7.205248,9.206706,2.601895,14.610642;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;145.929883236181,135.0413935,145.103926,156.5513435,114.299970,189.197896;3.77215887437186,3.302784,4.155552,4.439808,0.758016,5.549760
