Name;DataMode;PayloadSize;NSta;NGroup;NRawSlotNum;BeaconInterval;NumOfRpsElements;ContentionPerRAWSlot;TrafficString;EDCAQueueLength;TotalNumberOfDrops;NumberOfMACTxMissedACK;NumberOfTransmissions;NumberOfDroppedPackets;AveragePacketSentReceiveTime;PacketLoss;Latency;GoodputKbit;time;EnergyRxIdle;EnergyTx
test;MCS2_8;1500;109;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/110sta_sim.txt;8.52293577981651,9,10,10,0,10;57.8073394495413,23,52,89,0,196;451.02752293578,422,503,515,35,550;521.871559633028,496,564,588,95,627;66.3394495412844,31,61,98,0,206;4396.55371179817,3978.252747,4454.507042,5232.196429,87.527027,7268.760000;43.8230546605505,30.303032,48.148148,58.620689,0.000000,80.155640;5185.74311926606,4223,5076,6353,5,14285;13.6264926880734,11.639258,13.612014,15.190218,2.761858,27.224027;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;134.762596119266,135.906132,139.767959,144.14378,34.899869,161.613284;7.01171405504587,6.646176,7.58016,7.891488,1.204704,8.432928
test;MCS2_8;1500;109;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/110sta_sim.txt;7.65137614678899,8,9,9,0,10;56.3302752293578,25,51,86,0,184;438.761467889908,436,481,513,44,530;510.522935779817,497,546,580,118,621;64.6146788990826,33,59,96,-1,194;4450.27706845872,3985.126761,4630.202381,5455.877551,95.144144,8094.022727;43.3353473211009,29.473686,46.987953,61.788616,-0.862068,78.542511;5164.61467889908,4123,5146,6553,11,14649;13.8758356880734,11.515231,13.103539,15.486001,2.779539,41.494541;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;132.106944798165,133.618395,137.881491,141.685249,33.737188,159.964840;6.86070693577982,6.686784,7.350048,7.796736,1.543104,8.338176
test;MCS2_8;1500;109;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/110sta_sim.txt;7.86238532110092,8,9,9,0,10;56.3669724770642,17,50,91,0,198;450.064220183486,426,498,513,47,535;521.614678899083,502,561,585,102,619;64.8807339449541,27,60,101,0,208;4325.29287055963,3924.621212,4448.865385,5366.860465,89.945946,7836.071429;43.128893587156,27.450981,46.835442,61.832062,0.000000,81.781372;5062.3119266055,3755,5172,6583,5,13351;13.8382167798165,11.12159,13.306188,16.086585,2.581798,29.789973;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;133.935410834862,133.851467,137.95468,141.69277,35.051338,155.628633;7.01121732110092,6.727392,7.553088,7.85808,1.340064,8.338176
