Name;DataMode;PayloadSize;NSta;NGroup;NRawSlotNum;BeaconInterval;NumOfRpsElements;ContentionPerRAWSlot;TrafficString;EDCAQueueLength;TotalNumberOfDrops;NumberOfMACTxMissedACK;NumberOfTransmissions;NumberOfDroppedPackets;AveragePacketSentReceiveTime;PacketLoss;Latency;GoodputKbit;time;EnergyRxIdle;EnergyTx
test;MCS2_8;1500;189;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/190sta_sim.txt;8.22751322751323,8,9,9,0,10;32.1587301587302,14,34,47,0,93;436.402116402116,407,462,523,30,545;475.164021164021,445,496,558,88,590;40.9365079365079,23,44,56,0,103;7296.74407753968,6288.478261,7480.885714,8396.5,135.736842,26874.125000;49.4470824973545,37.837837,55.696201,63.414635,0.000000,88.888885;9239.54497354497,7433,8988,10687,2,49480;7.38173757671956,5.803113,7.003757,8.604616,1.600859,18.609983;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;130.63099905291,132.578789,136.51334,140.064553,30.382498,147.807077;6.37735619047619,5.95584,6.673248,7.498944,1.150560,7.945632
test;MCS2_8;1500;189;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/190sta_sim.txt;8.57142857142857,9,9,10,0,10;31.5185185185185,13,30,47,0,91;442.777777777778,400,487,520,33,548;481.973544973545,442,521,556,85,610;40.3862433862434,23,40,57,0,101;7040.04650282539,6196.861111,7219.473684,8326.027027,160.206522,16234.714286;48.9301054867725,39.344261,53.061226,63.218391,0.000000,81.944443;9282.61904761905,7523,8863,11113,30,35212;7.47621961904763,5.812363,7.215347,8.417905,2.605542,18.439221;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;132.059994037037,132.257878,135.839744,140.79294,33.697840,158.079971;6.47089066666667,5.901696,7.011648,7.471872,1.082880,8.202816
test;MCS2_8;1500;189;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/190sta_sim.txt;8.86243386243386,9,10,10,0,10;32.6455026455026,18,33,47,0,98;447.851851851852,417,470,540,27,565;485.862433862434,453,514,571,79,623;41.4920634920635,27,42,57,0,108;7265.21031020106,6283.111111,7216.791667,8767,139.697368,20570.000000;50.5063410634921,39.18919,55.294117,65.671646,0.000000,91.509430;9418.91534391534,7437,9383,11291,4,23182;7.2439216931217,5.616825,6.820431,8.625839,1.404206,19.458288;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;129.005534005291,131.449662,134.117877,137.674075,28.837852,147.172471;6.5236739047619,6.0912,6.916896,7.674912,0.988128,8.351712
