Name;DataMode;PayloadSize;NSta;NGroup;NRawSlotNum;BeaconInterval;NumOfRpsElements;ContentionPerRAWSlot;TrafficString;EDCAQueueLength;TotalNumberOfDrops;NumberOfMACTxMissedACK;NumberOfTransmissions;NumberOfDroppedPackets;AveragePacketSentReceiveTime;PacketLoss;Latency;GoodputKbit;time;EnergyRxIdle;EnergyTx
test;MCS2_8;1500;149;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/150sta_sim.txt;7.71140939597315,8,9,9,0,10;39.9463087248322,14,40,62,0,107;430.234899328859,395,442,513,47,549;482.630872483221,443,497,565,96,612;48.3959731543624,24,50,72,-1,117;5661.86373707382,4986.855072,5913.266667,6865.583333,164.013072,11706.000000;45.0402972818792,32.967033,50.78125,61.864407,-0.617287,84.269661;6986.38926174497,5589,7203,8841,5,19218;10.0282843221476,7.945835,9.336357,11.322816,2.582397,32.379280;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;136.266070785235,134.940867,141.315424,146.346143,45.524606,154.959307;6.48106695302014,5.95584,6.673248,7.566624,1.231776,8.229888
test;MCS2_8;1500;149;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/150sta_sim.txt;7.55704697986577,8,9,9,0,10;40.8187919463087,17,42,61,0,119;438.563758389262,402,467,521,97,545;490.187919463087,455,525,568,200,606;49.2080536912752,27,52,71,0,129;5697.53866686577,4980.039216,6032.26,6884.153846,156.094017,12258.076923;45.6120348187919,32.530121,51.079136,63.440861,0.000000,87.640450;6672.51677852349,5509,6737,8043,3,19734;9.86189002013423,7.943893,9.135477,11.12145,2.184571,31.775572;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;133.209770738255,133.60102,139.149632,142.80352,38.180337,150.532868;6.58290491275167,6.104736,7.052256,7.620768,2.666592,8.162208
test;MCS2_8;1500;149;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/150sta_sim.txt;7.85234899328859,8,9,9,0,10;40.9731543624161,16,43,62,0,116;439.362416107383,407,478,520,57,547;490.751677852349,459,535,567,108,599;49.3288590604027,25,52,71,0,126;5647.82683397315,4960,5922.961538,6916.473684,132.142857,10148.687500;45.5879771744966,32.835823,52.272728,61.81818,0.000000,83.146065;6911.3355704698,5561,7007,8580,2,21209;9.82854818120805,7.948188,9.140416,10.730054,2.583161,31.991458;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;131.436405899329,132.160744,136.858703,140.634677,34.799693,147.273702;6.59044510067114,6.172416,7.17408,7.620768,1.407744,8.053920
