Name;DataMode;PayloadSize;NSta;NGroup;NRawSlotNum;BeaconInterval;NumOfRpsElements;ContentionPerRAWSlot;TrafficString;EDCAQueueLength;TotalNumberOfDrops;NumberOfMACTxMissedACK;NumberOfTransmissions;NumberOfDroppedPackets;AveragePacketSentReceiveTime;PacketLoss;Latency;GoodputKbit;time;EnergyRxIdle;EnergyTx
test;MCS2_8;1500;59;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/60sta_sim.txt;6.45762711864407,4.5,8,9,0,10;58.728813559322,10,54,93,0,201;351.881355932203,356.5,392,405.5,40,470;536.694915254237,539,578,604.5,162,649;62.4237288135593,14,54,98,-4,208;1671.95356913559,1544.5208595,1865.221675,2041.6957425,64.958333,3267.125000;21.2837970847458,6.532356,20,32.996578,-1.269844,55.279503;1816.83050847458,1284,1983,2411,1,5745;36.6739561186441,33.870341,38.005673,41.254863,13.390600,62.817667;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;125.201529,118.7408985,129.161281,138.5200315,44.193720,149.600568;7.21916908474576,7.24176,7.7832,8.135136,2.138688,8.744256
test;MCS2_8;1500;59;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/60sta_sim.txt;6.35593220338983,3,8,9,0,10;54.0338983050847,7.5,46,95,0,180;327.28813559322,312.5,375,391,23,406;517.152542372881,481.5,580,596,145,634;59.728813559322,11.5,56,102,-16,188;1660.53220966102,1468.373587,1866.889503,2126.8546385,55.000000,2951.923077;20.4607951016949,6.0638085,21.774193,34.580864,-9.356728,56.211182;1786.93220338983,909,1906,2495,13,5451;37.2134306101695,31.908672,38.408587,42.446413,13.590731,62.044640;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;122.797972847458,116.83722,125.958387,137.516338,39.850350,149.606593;6.95349640677966,6.470208,7.810272,8.02008,1.922112,8.541216
test;MCS2_8;1500;59;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/60sta_sim.txt;6.77966101694915,5.5,8,9,0,10;56.9322033898305,12,44,97,0,185;343.508474576271,350,380,395,28,412;529.847457627119,531.5,572,595,150,627;63.2881355932203,14.5,51,106.5,-1,194;1651.92581708475,1480.3485,1917.642487,2076.9770825,57.582278,2320.869565;21.5249875932203,6.4289205,17.894737,36.7781065,-0.990097,52.321980;1926.52542372881,1651.5,2045,2310.5,17,4042;36.502464559322,33.2784195,37.413608,40.6626845,13.587047,62.224737;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;120.970233457627,115.114093,125.845738,133.6299515,37.026621,144.475387;7.1251053559322,7.153776,7.701984,7.999776,1.989792,8.446464
