Name;DataMode;PayloadSize;NSta;NGroup;NRawSlotNum;BeaconInterval;NumOfRpsElements;ContentionPerRAWSlot;TrafficString;EDCAQueueLength;TotalNumberOfDrops;NumberOfMACTxMissedACK;NumberOfTransmissions;NumberOfDroppedPackets;AveragePacketSentReceiveTime;PacketLoss;Latency;GoodputKbit;time;EnergyRxIdle;EnergyTx
test;MCS2_8;1500;179;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/180sta_sim.txt;0.603351955307263,0,0,0,0,10;0.843575418994413,0,0,0,0,51;112.117318435754,77.5,105,129.5,18,370;167.005586592179,127.5,161,195.5,32,401;0.921787709497207,-1,0,1,-8,61;659.614062854749,174.5097595,234.83871,284.1865135,58.687500,16965.636364;1.59578131843575,-1.666664,0,1.243435,-20.000000,64.814819;939.106145251397,33.5,163,510.5,1,26534;10.7454264636872,8.409756,10.812543,13.615795,1.802091,21.224622;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;130.4805054581,120.5085735,131.360399,139.3325435,101.264227,161.152001;2.20792062569832,1.671696,2.125152,2.592144,0.379008,5.373792
test;MCS2_8;1500;179;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/180sta_sim.txt;0.402234636871508,0,0,0,0,10;1.02234636871508,0,0,0,0,62;126.865921787709,82.5,116,148,23,382;181.944134078212,133,179,215.5,35,403;0.949720670391061,-1,0,0,-8,72;795.660231659218,204.6310065,263.693333,376.577098,59.965517,15870.608696;1.55427199441341,-1.5625,0,0,-17.777779,75.000000;771.45251396648,11,51,114.5,1,19819;10.7419257877095,8.505329,11.006896,13.408401,2.001254,21.613542;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;132.993707558659,124.456828,133.566853,141.331604,99.700046,167.026886;2.41126310614525,1.732608,2.3688,2.84256,0.419616,5.414400
test;MCS2_8;1500;179;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/180sta_sim.txt;0.430167597765363,0,0,0,0,10;0.659217877094972,0,0,0,0,35;117.424581005587,78.5,103,135,14,376;172.86592178771,127,158,207,26,440;0.312849162011173,-1,0,0,-13,45;620.101714162011,193.604037,232.618182,303.2779605,73.596774,14387.333333;0.469808089385475,-1.960785,0,0,-16.883118,78.947372;455.536312849162,22,75,230,1,16779;10.8630667932961,8.604819,11.006164,13.307452,2.001121,21.211879;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;131.480247391061,122.3969245,130.450617,140.152206,102.267446,165.287059;2.28512875977654,1.664928,2.09808,2.747808,0.311328,5.901696
