Name;DataMode;PayloadSize;NSta;NGroup;NRawSlotNum;BeaconInterval;NumOfRpsElements;ContentionPerRAWSlot;TrafficString;EDCAQueueLength;TotalNumberOfDrops;NumberOfMACTxMissedACK;NumberOfTransmissions;NumberOfDroppedPackets;AveragePacketSentReceiveTime;PacketLoss;Latency;GoodputKbit;time;EnergyRxIdle;EnergyTx
test;MCS2_8;1500;59;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/70sta_sim.txt;4.44067796610169,0,4,8,0,10;38.9491525423729,2,20,46,0,242;376.796610169492,333,409,433.5,118,496;549.661016949153,487,592,620,175,778;43.0508474576271,7,23,55.5,-2,252;1523.78236462712,867.5264485,1520.990868,1868.3787135,78.772487,5290.114286;17.3959529830508,3.5993535,11.734695,24.644268,-0.803215,84.563759;1541.69491525424,256,985,2271.5,2,7136;33.8549618983051,30.130015,34.659364,38.400999,6.892487,56.124538;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;144.028325983051,137.5127025,144.865688,153.5722805,109.706091,170.774122;7.39330169491526,6.551424,7.972704,8.344944,2.314656,10.490400
test;MCS2_8;1500;59;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/70sta_sim.txt;4.49152542372881,0,6,8,0,10;35.4915254237288,0,13,52.5,0,231;357.423728813559,312.5,388,428.5,53,477;533.813559322034,483,561,631,109,730;39.5593220338983,1,22,59,-3,241;1410.73718488136,557.9800945,1274.392523,1827.8626545,89.978836,6426.361702;16.0267264915254,0.434784,9.941521,26.022724,-1.840492,88.983047;1581.74576271186,206,1368,2590,2,6451;34.5619237627119,30.433657,35.456688,40.282737,5.121522,54.563903;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;143.063464322034,134.190001,145.180855,151.353629,109.331052,178.349701;7.17901993220339,6.49728,7.539552,8.487072,1.434816,9.827136
test;MCS2_8;1500;59;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/70sta_sim.txt;4.93220338983051,1,5,9,0,10;37.4915254237288,4,27,60,0,158;382.745762711864,361.5,412,434,79,473;556.728813559322,505,582,623,135,703;41.4576271186441,5,31,69,-2,168;1566.05043723729,1012.884704,1692.794118,2031.749088,83.510638,5501.946429;16.8805112881356,2.7526395,13.779526,26.608063,-1.526718,68.715088;1507.37288135593,273.5,1522,2312,1,4782;34.1866235593221,30.918834,34.266733,37.910035,10.634503,50.612358;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;146.568937372881,140.0112895,148.262626,156.0414945,107.775785,174.367165;7.49034793220339,6.795072,7.837344,8.39232,1.759680,9.461664
