Name;DataMode;PayloadSize;NSta;NGroup;NRawSlotNum;BeaconInterval;NumOfRpsElements;ContentionPerRAWSlot;TrafficString;EDCAQueueLength;TotalNumberOfDrops;NumberOfMACTxMissedACK;NumberOfTransmissions;NumberOfDroppedPackets;AveragePacketSentReceiveTime;PacketLoss;Latency;GoodputKbit;time;EnergyRxIdle;EnergyTx
test;MCS2_8;1500;19;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/20sta_sim.txt;5.05263157894737,1,5,9,0,10;164,0,59,322,0,661;395.368421052632,344.5,452,471.5,159,494;974.947368421053,896.5,918,1034.5,749,1344;159.052631578947,-7.5,46,320,-22,665;558.411098631579,103.8883395,471.774059,1067.539342,57.509745,1158.854875;17.4360346842105,-1.1798515,4.909286,39.009285,-3.991127,59.963932;495.210526315789,69,411,793.5,15,1457;115.590832421053,87.278329,97.216447,136.2801415,74.978677,175.343835;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;111.858005421053,99.5311145,112.080436,124.695588,50.733886,148.872457;13.1559461052632,12.101184,12.38544,13.962384,10.097856,18.151776
test;MCS2_8;1500;19;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/20sta_sim.txt;5.10526315789474,1,6,9,0,10;164.578947368421,0,16,329,0,634;399.526315789474,339.5,446,473,167,511;977.736842105263,871,932,1052.5,734,1337;159.052631578947,-7.5,6,322.5,-27,640;569.336963473684,121.5401285,394.587045,1070.2199255,57.983508,1268.700000;17.6553011052632,-1.0159455,1.591515,39.793583,-4.731186,57.657658;613.315789473684,77,601,1013,8,1874;115.597328473684,88.546601,97.00772,138.5262375,73.001753,183.389849;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;111.392836263158,100.582295,109.821489,123.161818,50.790523,148.944448;13.1908547368421,11.74248,12.561408,14.202864,9.881280,18.070560
test;MCS2_8;1500;19;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/20sta_sim.txt;6.05263157894737,1.5,9,10,0,10;162.421052631579,0,78,333.5,0,629;395.842105263158,367,435,475,158,494;975.894736842105,855.5,931,1034,737,1306;157.263157894737,-6,83,332,-26,634;566.782168894737,108.481371,568.600284,988.0640195,57.254491,1171.662736;17.0471600526316,-1.191036,10.559799,36.298103,-4.031006,57.168621;644.210526315789,54.5,667,1039.5,1,1719;115.957415631579,92.389972,101.146849,135.190438,75.171394,166.872622;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;111.806580578947,100.089011,111.146446,123.398304,50.513326,150.456282;13.1652075789474,11.532672,12.561408,13.955616,9.935424,17.637408
