Name;DataMode;PayloadSize;NSta;NGroup;NRawSlotNum;BeaconInterval;NumOfRpsElements;ContentionPerRAWSlot;TrafficString;EDCAQueueLength;TotalNumberOfDrops;NumberOfMACTxMissedACK;NumberOfTransmissions;NumberOfDroppedPackets;AveragePacketSentReceiveTime;PacketLoss;Latency;GoodputKbit;time;EnergyRxIdle;EnergyTx
test;MCS2_8;1500;159;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/160sta_sim.txt;4.86163522012579,0,6,9,0,10;9.66666666666667,0,1,17,0,62;317.327044025157,264.5,349,394,22,435;365.811320754717,313,401,443.5,51,509;15.2138364779874,1,8,27,-3,72;3915.69060898742,1669.8882355,3759.725806,5920.6427015,86.336735,14136.333333;20.8090489308176,2.667141,14.754097,36.536249,-6.666664,73.118279;5633.45283018868,755.5,5852,9208,1,23611;9.27167558490565,7.74534,8.936931,11.121514,1.787386,19.462650;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;130.533345886792,117.4137365,133.254243,147.0584025,66.216845,161.507400;4.89973675471698,4.189392,5.367456,5.95584,0.636192,6.835680
test;MCS2_8;1500;159;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/160sta_sim.txt;5.33333333333333,1,7,9,0,10;10.0880503144654,0,3,17.5,0,52;321.169811320755,280.5,345,398.5,21,454;368.345911949686,330.5,400,445.5,50,498;15.811320754717,2,12,26,-12,62;4165.05488703145,1594.8351745,4226.971429,5923.585065,82.785714,18177.090909;22.2127671006289,4.210991,19.10112,36.435787,-21.818184,81.481483;6421.57232704402,1803,6571,9166.5,2,36364;9.10793025786164,7.207769,9.209927,10.811653,2.002158,20.021580;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;129.344322974843,118.052843,131.237898,144.351448,73.426234,160.777411;4.93617328301887,4.419504,5.373792,5.98968,0.622656,6.673248
test;MCS2_8;1500;159;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/160sta_sim.txt;6.18867924528302,2,8,9,0,10;10.7295597484277,0,5,16,0,63;338.723270440252,298,375,404.5,31,439;385.044025157233,340.5,422,451.5,60,500;17.3081761006289,2.5,14,25.5,-2,73;4507.24120425157,1935.4914025,4480.531915,6337.430618,96.793651,18747.454545;24.0707973333333,4.7646065,22.368423,36.150568,-4.444443,80.327866;7076.42767295598,2703.5,7793,9710.5,2,23911;8.83542353459119,7.352022,8.742945,10.133868,2.185736,19.671627;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;132.182790421384,122.1781625,134.73037,147.413552,76.414820,159.077972;5.15811260377359,4.554864,5.671584,6.05736,0.730944,6.686784
