Name;DataMode;PayloadSize;NSta;NGroup;NRawSlotNum;BeaconInterval;NumOfRpsElements;ContentionPerRAWSlot;TrafficString;EDCAQueueLength;TotalNumberOfDrops;NumberOfMACTxMissedACK;NumberOfTransmissions;NumberOfDroppedPackets;AveragePacketSentReceiveTime;PacketLoss;Latency;GoodputKbit;time;EnergyRxIdle;EnergyTx
test;MCS2_8;1500;74;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/80sta_sim.txt;5.55405405405405,1,7,9,0,10;45.2567567567568,1.25,30,76.5,0,217;353.810810810811,324,385,422.25,80,474;490.77027027027,445,512,570.5,109,688;50.3918918918919,4,35,85,-15,227;2119.05488067568,1082.617162,1953.270134,2387.122551,133.550201,15112.185185;23.8747307837838,2.769228,19.954121,38.7928435,-9.803925,87.307693;2259.12162162162,627,2360.5,3549.5,3,10141;26.8028428648649,22.8991415,27.577461,31.2708705,4.136619,52.200193;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;143.135876797297,137.4027875,145.3350065,152.726322,100.968999,166.999012;6.59469016216216,5.982912,6.896592,7.68168,1.434816,9.258624
test;MCS2_8;1500;74;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/80sta_sim.txt;5.75675675675676,2,7,9,0,10;45.5810810810811,2,28,84.75,0,208;358.743243243243,330.75,391,411.75,123,473;495.378378378378,460.75,527,560.5,211,627;50.3783783783784,5.25,28.5,93.25,-15,218;2046.34409124324,1105.8739615,2050.0081435,2652.87695025,117.383562,8909.650000;23.5460108648649,3.69902075,16.3060535,41.1986065,-9.493668,89.711937;2237.7972972973,568.75,2047.5,3122,2,13628;26.7857397162162,23.247498,26.793727,30.7832335,3.940254,58.512771;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;144.453003243243,137.96033075,145.488388,153.80270225,107.533639,179.776022;6.65578508108108,6.182568,7.079328,7.522632,2.801952,8.446464
test;MCS2_8;1500;74;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/80sta_sim.txt;5.54054054054054,1.25,7,9,0,10;44.6891891891892,0.25,37.5,71.75,0,209;358.486486486487,328.25,391,415,132,463;496.040540540541,437.75,522.5,563.75,194,646;50.1621621621622,2.5,43,81.75,-3,216;2119.94148010811,1000.589052,2147.6628335,2647.35925025,119.330317,10222.105263;23.5187703378378,1.89617325,21.925808,36.54633875,-2.307693,85.465118;2221.37837837838,553,1925.5,3300,1,8937;26.8324585,23.34959125,26.403757,31.28057025,3.743816,48.866655;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;143.446596986486,135.99997825,144.778758,154.879937,102.934894,176.708293;6.66419935135135,5.881392,7.025184,7.590312,2.571840,8.703648
