Name;DataMode;PayloadSize;NSta;NGroup;NRawSlotNum;BeaconInterval;NumOfRpsElements;ContentionPerRAWSlot;TrafficString;EDCAQueueLength;TotalNumberOfDrops;NumberOfMACTxMissedACK;NumberOfTransmissions;NumberOfDroppedPackets;AveragePacketSentReceiveTime;PacketLoss;Latency;GoodputKbit;time;EnergyRxIdle;EnergyTx
test;MCS2_8;1500;199;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/200sta_sim.txt;0.71356783919598,0,0,0,0,10;0.492462311557789,0,0,0,0,21;83.356783919598,35,52,71.5,10,438;133.190954773869,81.5,103,138,36,477;0.522613065326633,-1,0,0,-7,31;743.127398442211,88.722826,103.885714,132.6072105,52.608696,12164.478261;1.15024089949749,-2.4540825,0,0,-16.666664,56.363636;1335.09045226131,35,95,291.5,1,27115;9.71939024120603,7.404436,9.605754,11.807073,2.801678,17.410430;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;91.4658512864322,71.9895915,92.423441,116.290638,43.982182,139.584675;1.74924108542714,1.04904,1.340064,1.807056,0.433152,6.416064
test;MCS2_8;1500;199;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/200sta_sim.txt;0.492462311557789,0,0,0,0,9;0.527638190954774,0,0,0,0,26;78.929648241206,33.5,47,69,10,443;128.909547738693,76,99,134,35,485;0.266331658291457,-1,0,0,-16,35;544.536573592965,83.081358,97.382979,123.5689695,30.260870,8465.028571;0.291597236180905,-2.272728,0,0,-42.105270,57.377048;833.120603015075,27.5,67,133.5,1,28584;9.77441012060301,7.608244,9.610413,11.8128,3.003254,17.218657;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;90.6656762763819,70.244936,90.667722,115.625797,42.481946,139.474221;1.69121993969849,0.98136,1.299456,1.773216,0.392544,6.510816
test;MCS2_8;1500;199;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/200sta_sim.txt;0.949748743718593,0,0,0,0,10;0.718592964824121,0,0,0,0,28;90.4673366834171,34,48,72,9,424;139.70351758794,77.5,101,137.5,33,459;1.20603015075377,-1,0,0,-7,37;658.254720944724,79.888986,97.171429,118.5535715,48.846154,9848.208333;2.31021064824121,-1.8019485,0,0,-10.937500,58.730160;1446.37185929648,39,78,189.5,1,22821;9.58682383919597,7.318328,9.423601,11.629125,3.007532,17.443687;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;93.6614538592965,73.9368205,92.84702,116.6327235,46.183512,147.576119;1.83528651256281,0.98136,1.312992,1.800288,0.379008,6.158880
