Name;DataMode;PayloadSize;NSta;NGroup;NRawSlotNum;BeaconInterval;NumOfRpsElements;ContentionPerRAWSlot;TrafficString;EDCAQueueLength;TotalNumberOfDrops;NumberOfMACTxMissedACK;NumberOfTransmissions;NumberOfDroppedPackets;AveragePacketSentReceiveTime;PacketLoss;Latency;GoodputKbit;time;EnergyRxIdle;EnergyTx
test;MCS2_8;1500;119;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/120sta_sim.txt;7.45378151260504,7,9,9,0,10;50.6806722689076,18.5,48,71.5,0,151;391.983193277311,375.5,424,441,73,480;459.075630252101,438,485,506,137,560;58.5210084033613,28,57,79.5,-2,161;4545.14738515966,3950.660243,4824.588235,5521.178788,82.248366,9166.162162;42.4746328235294,28.1584815,47.96748,58.8047275,-1.449272,84.027779;5245.81512605042,4238.5,5488,6490.5,1,11086;12.9806003697479,10.924268,12.513252,14.300859,4.568330,30.389326;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;134.657732260504,122.71425,137.930912,151.381731,70.799859,163.412613;6.16258043697479,5.874624,6.524352,6.80184,1.800288,7.539552
test;MCS2_8;1500;119;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/120sta_sim.txt;7.52100840336134,7,9,9,0,10;52.4285714285714,20.5,53,78,0,153;396.865546218487,385.5,419,439,50,468;461.932773109244,448,480,503,115,553;60.7058823529412,27,64,87,0,164;4789.56789037815,4237.6028995,4892.846154,5658.3216305,83.360825,10117.173913;44.5371786470588,30.4315945,49.122807,59.180603,0.000000,85.314682;5347.26050420168,3946.5,5581,6568,1,14503;12.5461630336134,10.523826,12.112328,14.097956,4.169818,30.578665;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;136.270624403361,124.512067,140.106473,153.329976,73.989849,164.524499;6.20341593277311,6.009984,6.456672,6.740928,1.502496,7.431264
test;MCS2_8;1500;119;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/120sta_sim.txt;8.02521008403361,8,9,9,0,10;52.6050420168067,19,53,79,0,149;394.176470588235,374,420,438,69,483;458.957983193277,440.5,477,500,134,565;60.9159663865546,28,63,89.5,0,159;4655.2960117479,4165.818067,4824.978723,5562.6387755,119.020833,7724.945946;44.3845646470588,29.0671385,50,61.336479,0.000000,88.622757;5423.25210084034,4390,5673,6844,5,10414;12.5092538067227,10.0259215,12.309052,14.09585,3.772129,30.574098;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;135.805421789916,125.9256885,137.733058,151.538708,77.285714,161.805287;6.16280793277311,5.922,6.375456,6.70032,1.773216,7.593696
