Name;DataMode;PayloadSize;NSta;NGroup;NRawSlotNum;BeaconInterval;NumOfRpsElements;ContentionPerRAWSlot;TrafficString;EDCAQueueLength;TotalNumberOfDrops;NumberOfMACTxMissedACK;NumberOfTransmissions;NumberOfDroppedPackets;AveragePacketSentReceiveTime;PacketLoss;Latency;GoodputKbit;time;EnergyRxIdle;EnergyTx
test;MCS2_8;1500;79;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/80sta_sim.txt;7.91139240506329,8,9,9,0,10;73.5822784810127,34,65,113,0,190;435.367088607595,413.5,457,477,179,518;541.746835443038,520,546,574,346,649;81.6075949367089,40,74,120.5,0,200;3292.3245333038,2938.567021,3510.740741,3918.45,162.975758,6508.731707;40.8589924177215,26.608749,44.827587,55.486307,0.000000,76.016258;3734.98734177215,2952.5,3787,4519.5,2,10114;20.6413474810127,16.348027,18.908561,22.4539165,8.075531,53.180329;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;133.202650683544,124.1130455,136.678205,147.3645105,71.981102,159.678907;7.28708536708861,6.981408,7.350048,7.735824,4.642848,8.744256
test;MCS2_8;1500;79;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/80sta_sim.txt;8.51898734177215,8,9,10,0,10;76.9113924050633,35.5,68,112,0,208;459.075949367089,442.5,478,488.5,193,525;561.518987341772,547,569,591.5,359,641;85.5063291139241,44,77,121.5,-1,218;3457.47153579747,3094.6406565,3489.908257,3934.1628085,150.000000,7157.846154;42.7241051518987,30.3058815,44.680851,55.3386915,-0.370369,84.146339;3999.16455696203,3145,4002,4911,2,8291;19.8731095949367,16.454496,18.720684,21.085402,5.123556,53.403214;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;135.064058481013,124.4687605,138.455798,150.0305985,76.439381,162.114218;7.55112303797469,7.356816,7.661376,7.965936,4.805280,8.608896
test;MCS2_8;1500;79;0;0;102400;1;0;/home/soczysty7/Mgr19/8LipcaClone/IEEE-802.11ah-ns-3/OptimalRawGroup/traffic/80sta_sim.txt;8.30379746835443,8,9,10,0,10;74.4430379746835,27.5,63,115,0,218;435.341772151899,414,451,475.5,131,503;540.379746835443,519,551,576,298,603;83.0506329113924,36,71,124.5,0,228;3473.76560360759,3054.143884,3485.182609,3940.558619,125.727273,7018.727273;41.3784919493671,24.9772605,43.636364,55.878265,0.000000,84.897957;4194.39240506329,2894,4196,5136,16,12165;20.3485633670886,16.648711,19.702617,22.658009,6.501864,53.394092;63000000000,63000000000,63000000000,63000000000,63000000000,63000000000;136.055074278481,120.583685,138.513552,152.80802,74.122834,168.505680;7.26618167088607,6.984576,7.417728,7.74936,3.993120,8.108064
